sentence,count_words,count_capitalized_words,proportion_capitalized_words,count_capitalized_chars,proportion_capitalized_chars,subjectivity
"Pessoal, quem precisar de um Notebook pode ir nesse que vale muito a pena: Dell Core i7 com 16gb de memória... http://fb.me/1KAQPUHKv",23.0,5.0,0.217391304347826,11.0,0.0827067669172932,1.0
"@andrizek esse simbolo da Dell no seu notebook ""meio escondido"" é porque a Dell pagou meio cache? @Redacao_Sportv",18.0,3.0,0.1666666666666666,4.0,0.0353982300884955,0.0
"pensando seriamente em sair de pc(torre) pra notebook, só não sei se invisto num Mac ou num Dell.",19.0,2.0,0.1052631578947368,2.0,0.0206185567010309,0.0
"Enfim, a formatação do notebook ficou perfeita. O desempenho está 100% do Vostro 3560. Parabéns a @Dell por deixar os drivers atualizados",22.0,4.0,0.1818181818181818,5.0,0.0364963503649635,1.0
"Quero um notebook i5, Dell, Asus, samsung ou HP. Quem oferecer o menor preço compro!  @pontofrio @magazineluiza @americanascom @CasasBahia",19.0,6.0,0.3157894736842105,8.0,0.0579710144927536,0.0
Ofertas em Notebooks DELL http://migre.me/oEfq1  + Cupom de Desconto: RCA-27231,11.0,7.0,0.6363636363636364,12.0,0.1518987341772152,0.0
"Boa noite, pessoal! Meu notebook chegou, fiquei até surpreso com a rapidez que montaram e mandaram. Parabéns, @Dell.",18.0,4.0,0.2222222222222222,4.0,0.0344827586206896,1.0
E ele voltou para a reta final do TCC! #Dell #notebook #TCC https://instagram.com/p/4DPG2OveqL/,14.0,4.0,0.2857142857142857,13.0,0.1368421052631579,0.0
@missindemi falando de notebook da dell tem um na minha frente sjxbsjdns,12.0,0.0,0.0,0.0,0.0,0.0
Quero muito um notebook da dell ai meus pais compram um da philco,13.0,1.0,0.0769230769230769,1.0,0.0153846153846153,0.0
Cargadores Originales Para Notebook:  -Acer -Asus -Dell -HP -Lenovo -Sony -Samsung -Toshiba -P. Bell -MAC  Link permanente da imagem incorporada,20.0,15.0,0.75,19.0,0.1319444444444444,0.0
"Nunca, jamais, em hipótese nenhuma troque um notebook @Dell por um @SamsungBrasil #fizbesteira",13.0,3.0,0.2307692307692307,4.0,0.0425531914893617,1.0
Alguém que está no Centro de Biociências - UFRN e possui um notebook Dell pode me emprestar o carregador por uma hora?,22.0,5.0,0.2272727272727272,8.0,0.0677966101694915,0.0
"Vendo notebook Dell Super conservado.Só venda mesmo! R$ 580,00(negociavel)",12.0,4.0,0.3333333333333333,5.0,0.0675675675675675,0.0
Design é pouco pro XPS 13. Que notebook lindo. http://del.ly/6018B6ZSG,11.0,4.0,0.3636363636363636,9.0,0.1285714285714285,1.0
"Notebook Dell Inspiron i14-5447 Intel Core i7, 8GB , HD 1TB - Computadores e acessórios - Boa... http://fb.me/3RI8Uj7rE",18.0,11.0,0.6111111111111112,17.0,0.1428571428571428,0.0
Notebook Dell... Agilidade e ótima performance para realizar as mais variadas tarefas.,12.0,3.0,0.25,3.0,0.0348837209302325,1.0
"O notebook Dell Inspiron 7000 vira tablet com um giro do teclado: O notebook Inspiron 7000, da Dell, pode ser ... http://bit.ly/1HRHZuT",22.0,5.0,0.2272727272727272,11.0,0.0814814814814814,0.0
"Troca de tela de notebook DELL 14"" da srta Gabryelle Fonseca! Em breve estará TOP! #Vqv ??",16.0,7.0,0.4375,12.0,0.1333333333333333,0.0
Notebook Conversível com até 25% de Desconto na Fnac - http://www.ciadosdescontos.com?p=123038&wt=9ciadosdescontos.com/?p=123038&wt=9  #Notebook #Dell #Desconto #Fnac,20.0,8.0,0.4,8.0,0.0481927710843373,0.0
Performance de Notebook. Mobilidade de Tablet http://migre.me/pVRcE  + Cupom de Desconto: RCA-27231,13.0,8.0,0.6153846153846154,12.0,0.1212121212121212,0.0
Performance de Notebook. Mobilidade de Tablet http://migre.me/pVRcE  + Cupom de Desconto: RCA-27231,13.0,8.0,0.6153846153846154,12.0,0.1212121212121212,0.0
O Notebook Dell Inspiron 7000 Vira Tablet com um Giro do Teclado - http://www.colmeia.blog.br/o-notebook-dell-inspiron-7000-vira-tablet-com-um-giro-d.html …  Link permanente da imagem incorporada,24.0,8.0,0.3333333333333333,9.0,0.0461538461538461,0.0
Ofertas em Notebooks DELL http://migre.me/oEfq1  + Cupom de Desconto: RCA-27231 0 retweet 1 curtiu Responder   Retweetar    Curtir  1,19.0,10.0,0.5263157894736842,15.0,0.112781954887218,0.0
#follow to #download Dell inspiron 4150 notebook User Manual - TB006500570009 @ServiceRepair23,12.0,5.0,0.4166666666666667,7.0,0.0744680851063829,0.0
"Dell anuncia um mega Notebook com Ubuntu pré-instalado"" http://www.diolinux.com.br/2015/06/dell-anuncia-um-mega-notebook-com-ubuntu.html … #mustread #feedly",16.0,3.0,0.1875,3.0,0.0192307692307692,0.0
#Dell #anuncia um #mega #Notebook com #Ubuntu pré-instalado http://goo.gl/fb/o8QhWW  #tecnologia #préinstalado,12.0,4.0,0.3333333333333333,6.0,0.0545454545454545,0.0
http://www.diolinux.com.br/2015/06/dell-anuncia-um-mega-notebook-com-ubuntu.html … Modelo top de linha da Dell vem com Ubuntu de fábrica,17.0,3.0,0.1764705882352941,3.0,0.0220588235294117,0.0
Cargadores Originales Para Notebook:  -Acer -Asus -Dell -HP -Lenovo -Sony -Samsung -Toshiba -P. Bell -MAC  Link permanente da imagem incorporada,20.0,15.0,0.75,19.0,0.1319444444444444,0.0
Parceria: Dell anuncia um mega Notebook com Ubuntu pré-instalado: Novo Notebook de alto desempenho da Dell rod... http://bit.ly/1KTNXMF  1 retweet 0 curtiu Responder   Retweetar  1   Curtir,27.0,11.0,0.4074074074074074,16.0,0.0846560846560846,0.0
@194JB ÚNICO DELL AQUI É MEU NOTEBOOK E EU VOU SOCAR ELE NA SUA CABEÇA.,15.0,13.0,0.8666666666666667,49.0,0.6901408450704225,0.0
JAMAIS comprem NOTEBOOK da @DellnoBrasil @Dell @DellCares. Porque as máquinas estragam em menos de 1 ano e eles não consertam! #DELL #LIXO,22.0,8.0,0.3636363636363636,28.0,0.2028985507246377,1.0
Garanta já o seu notebook Dell com Garantia em Domicílio e em 10x sem juros: http://bit.ly/1IZfrRJ  ;)  Link permanente da imagem incorporada,23.0,6.0,0.2608695652173913,9.0,0.0638297872340425,0.0
"NUNCA, mas JAMAIS comprem NOTEBOOK da @DellnoBrasil @Dell @DellCares. Porque as máquinas estragam em menos de 1 ano e eles não consertam!",22.0,7.0,0.3181818181818182,25.0,0.1824817518248175,1.0
DEU A LOUCA NA JIREH!!! NOTEBOOK DELL SEMINOVO SUPER BARATO E EM ÓTIMO ESTADO!!! http://fb.me/2Xw2jmsge,16.0,13.0,0.8125,61.0,0.5922330097087378,0.0
#OFERTA Chegou a hora de comprar um super notebook da Dell em até 10x SEM JUROS! Confira: http://bit.ly/1GIzfIr   Link permanente da imagem incorporada,24.0,8.0,0.3333333333333333,21.0,0.1390728476821192,0.0
? Aproveite as condições especiais e garanta o seu notebook Dell em 10x sem juros: http://bit.ly/1MFXXrc   Link permanente da imagem incorporada,21.0,4.0,0.1904761904761904,7.0,0.0486111111111111,0.0
o cara da dell pega meu notebook pra consertar o outro notebook quebrado daqui de casa: UFA! AINDA BEM QUE EU N TAVA ESTUDANDO,24.0,7.0,0.2916666666666667,30.0,0.238095238095238,0.0
"Troquei 6 por meia dúzia, achei que trocando meu notebook da Dell pelo da Samsung ia me livrar de problemas. PORRA NENHUMA.",22.0,5.0,0.2272727272727272,15.0,0.1219512195121951,1.0
Gostei de um vídeo @YouTube http://youtu.be/_DsuhXp6qA4?aComo … desmontar um Notebook Dell Vostro 3550,15.0,7.0,0.4666666666666667,10.0,0.0980392156862745,0.0
(meu note é Sony e é o melhor notebook que já tive) (o outro era Dell),16.0,2.0,0.125,2.0,0.0285714285714285,0.0
Performance de Notebook. Mobilidade de Tablet http://migre.me/pVRcE  + Cupom de Desconto: RCA-27231,13.0,8.0,0.6153846153846154,12.0,0.1212121212121212,0.0
Cargadores Originales Para Notebook:  -Acer -Asus -Dell -HP -Lenovo -Sony -Samsung -Toshiba -P. Bell -MAC  Link permanente da imagem incorporada,20.0,15.0,0.75,19.0,0.1319444444444444,0.0
Me ha gustado un vídeo de @YouTube (http://youtu.be/MS4p6RjUfks?a  - Configuração de BOOT do notebook DELL Inspiron 14 2620).,20.0,7.0,0.35,17.0,0.136,0.0
"IT'$ ALIVE!!! Consertei sozinho... Toma, sociedade!!! #milagre #laptop #notebook #Dell https://instagram.com/p/34EXw5PYMw/",12.0,6.0,0.5,15.0,0.1229508196721311,0.0
"vi um notebook p-e-r-f-e-i-t-o ontem na saraiva, Dell, i7 5ª geração, tela touch, 8G, teclado retroiluminado e virava mesa digitalizadora?",20.0,1.0,0.05,2.0,0.0144927536231884,1.0
Dell inspiron e1405 notebook User Manual - TB006500570019 http://dlvr.it/BBjbjc,10.0,5.0,0.5,7.0,0.0886075949367088,0.0
Próximo sonho de consumo: Notebook Dell Inspiron 7000. PIREI NESSE NEGÓCIO,11.0,7.0,0.6363636363636364,20.0,0.2702702702702703,1.0
"Comprei um notebook fudido da Dell, paguei a vista e me deram prazo de até 20 dias para entrega.",19.0,2.0,0.1052631578947368,2.0,0.0208333333333333,1.0
Notebook Dell é bem fácil comprar o seu com Instalação e Configuração http://comprainformatica.com.br/index.php/2015/06/11/notebook-dell-instalacao-configuracao/#.VXstjn2lshY.twitter … via @comprainfo,21.0,5.0,0.238095238095238,7.0,0.035,0.0
Notebook Dell é bem fácil comprar o seu com Instalação e Configuração http://comprainformatica.com.br/index.php/2015/06/11/notebook-dell-instalacao-configuracao/#.VXstjn2lshY.twitter … via @comprainfo,21.0,5.0,0.238095238095238,7.0,0.035,0.0
SUBMARINO - Notebook Dell Inspiron i14-5448-A30 Intel Core i7 8GB (2GB de Memória Dedicada) http://oferta.vc/812J   Link permanente da imagem incorporada,21.0,12.0,0.5714285714285714,23.0,0.1503267973856209,0.0
"O notebook da Dell de 13,3 polegadas também é tablet. Ele vem com opção de tela Full HD touchscreen e tem bate... http://abr.ai/1HygeHG",25.0,5.0,0.2,9.0,0.0666666666666666,0.0
"Dell Inspiron 7000 vira tablet com um giro do teclado: O notebook da Dell de 13,3 polegadas também é tablet. E... http://bit.ly/1Hyf52Q",24.0,4.0,0.1666666666666666,7.0,0.0518518518518518,0.0
"Dell Inspiron 7000 vira tablet com um giro do teclado: O notebook da Dell de 13,3 polegadas também é tablet. E... http://bit.ly/1Sa3IRL",24.0,4.0,0.1666666666666666,9.0,0.0666666666666666,0.0
"Coisas de consultório: homem ostentando com 2 notebook dell, outro homi dormindo e um menino com camisa do vasco  Link permanente da imagem incorporada",24.0,2.0,0.0833333333333333,2.0,0.0132450331125827,0.0
"@noranblt A letra é feia, mas, pelo menos tem o notebook da Dell",13.0,1.0,0.0769230769230769,2.0,0.03125,1.0
Gostei de um vídeo @YouTube de @soovicio http://youtu.be/gHnng011fgI?a  GTA V no Notebook com Placa Nvidia GT 630m e 6gb de Ram (Dell 14R,25.0,10.0,0.4,17.0,0.1240875912408759,0.0
"Na verdade tudo isso é culpa da Dell, porque se a Dell fizesse uma bateria decente que não viciasse tão facilmente, o notebook teria ido",25.0,3.0,0.12,3.0,0.0220588235294117,1.0
@viasevedo o que vc acha deste notebook: http://www.submarino.com.br/produto/122608727/ultrabook-asus-s46ca-wx159h-intel-core-i5-8gb-1tb-24gb-ssd-led-14-preto … ?,12.0,0.0,0.0,0.0,0.0,0.0
"uma gameplay, dessa vez testando GTA V no Notebook Dell! http://youtu.be/gHnng011fgI?a  Ver conteúdo multimídia",16.0,5.0,0.3125,9.0,0.081081081081081,0.0
Dá uma olhada nessa reclamação que eu fiz contra Dell Computadores do Brasil no @ReclameAQUI - ... http://www.reclameaqui.com.br/13372457/dell-computadores-do-brasil/notebook-manchado-com-menos-de-4-meses-de-uso/ …,21.0,5.0,0.238095238095238,9.0,0.0420560747663551,1.0
"Ana Carolina Genta retweetou snap:danielbovolento Excelente sugestão de presente #DiadosNamorados Dell Inspiron 13 Série 7000, ""notebook que vira tablet"" #Iwork4Dell Ana Carolina Genta adicionou,",24.0,12.0,0.5,14.0,0.0717948717948717,0.0
Confira nossas soluções para as perguntas mais frequentes sobre a bateria de seu notebook ? - http://dell.to/1vy578U   Ver foto,19.0,2.0,0.1052631578947368,3.0,0.0236220472440944,0.0
"Alguém me dá um notebook Dell, tô apaixonado por esse teclado molinho e gostoso de digitar, ai tô apaixonado mesmo.",20.0,2.0,0.1,2.0,0.017391304347826,1.0
Lançamento 2015:  Notebook Dell XPS 15 tem tela com bordas reduzidas  CONFIRA > http://quenotebookcomprar.com.br/lancamento-2015-notebook-dell-xps-15-tem-tela-com-bordas-reduzidas/ …,17.0,5.0,0.2941176470588235,13.0,0.0714285714285714,0.0
"Preciso de um carregador de notebook Dell, o meu já era.",11.0,2.0,0.1818181818181818,2.0,0.0357142857142857,0.0
"Notebooks Dell com até R$500,00 de Desconto no Ricardo Ele…  - http://www.ciadosdescontos.com?p=68007&wt=16ciadosdescontos.com/?p=68007&wt=16  #Dell #Notebook #Desconto #Like",22.0,9.0,0.4090909090909091,10.0,0.057471264367816,0.0
Alguém pode indicar uma assistência  em Salvador que faça manutenção em notebook Dell fora da garantia? @DellnoBrasil alguma indicação?,19.0,4.0,0.2105263157894736,5.0,0.037037037037037,0.0
"E o pior é que paguei caro numa configuração mais parruda pra depois ficar essa carroça. Na boa, não comprem notebook da Dell.",23.0,2.0,0.0869565217391304,3.0,0.0238095238095238,1.0
terceiro notebook dell que da problema com internet wi fi aqui em casa,13.0,0.0,0.0,0.0,0.0,1.0
adeus notebook dell escroto cheio de vírus descanse em paz,10.0,0.0,0.0,0.0,0.0,1.0
Esperando ate agora o cara da Dell vir consertar meu notebook,11.0,2.0,0.1818181818181818,2.0,0.0327868852459016,0.0
"Notebook DELL inspiration 15 é uma roubada, não comprem. https://youtu.be/pGzYYTXMHu0  via @YouTube",13.0,4.0,0.3076923076923077,14.0,0.1414141414141414,1.0
@omeletss imagina eu quando ele posta no grupo lá no face : vendo PC dell ou troco por notebook manda proposta ai no celu,24.0,1.0,0.0416666666666666,2.0,0.0165289256198347,0.0
saudades de quando eu tinha um notebook da dell,9.0,0.0,0.0,0.0,0.0,1.0
Eu só queria aqueles notebook da Dell de 3000 reais,10.0,2.0,0.2,2.0,0.0392156862745098,0.0
"[22%] R$ 2,849.00 Notebook Dell Inspiron com Intel Core i7 8GB (2GB de Memória #promocao [Submarino] http://dquanto.com/produto/detalhe/1/4ef030315b249f073d9eb5cea38da5c4 …",21.0,9.0,0.4285714285714285,12.0,0.0697674418604651,0.0
"Cara meu notebook tá um lixo, preciso de um Dell Inspiron já!",12.0,3.0,0.25,3.0,0.0491803278688524,1.0
reiniciando teu cu notebook dell fdp!,6.0,0.0,0.0,0.0,0.0,1.0
comprei meu notebook da dell fez 1 ano e já tá um lixo eu quero meus direitos repassem até chegar na dilma web diva tulla nyle,26.0,0.0,0.0,0.0,0.0,1.0
Notebook Battery for Dell KD495 PC764 TC030 TD175 Latitude D630 http://gekoo.co/buy/01/?query=181767735874 …  Link permanente da imagem incorporada,19.0,10.0,0.5263157894736842,14.0,0.0952380952380952,0.0
Seu notebook #Dell mais barato! É o que tem pra hoje  >>> http://bit.ly/promosdell   Link permanente da imagem incorporada,19.0,3.0,0.1578947368421052,3.0,0.0245901639344262,0.0
"Kit notebook Dell + multifuncional por R$ 2.609,10 #Extra >>> http://bit.ly/1QzjMK4   Link permanente da imagem incorporada",19.0,5.0,0.2631578947368421,8.0,0.065040650406504,0.0
4 dias para o meu aniversário. Q foda esse PC né mãe! ? http://www.submarino.com.br/produto/122565536/notebook-2-em-1-dell-inspiron-13-7348-a20-intel-core-i5-4gb-500gb-led-full-hd-13-3-windows-8.1 …,18.0,1.0,0.0555555555555555,3.0,0.0151515151515151,1.0
"eu burra, paguei quase 300 reais num antivirus que veio note DELL,  @DellAjuda que nao serve muito e ainda tem uma maldita listra notebook",24.0,2.0,0.0833333333333333,6.0,0.0434782608695652,1.0
"@DellnoBrasil gostaria de saber um e-mail que eu possa contatar o suporte técnico tarifado, pois a garantia do meu notebook dell expirou!",22.0,1.0,0.0454545454545454,2.0,0.0145985401459854,0.0
Troca de tela notebook ? #dell https://instagram.com/p/3jGIFTHwag/,7.0,2.0,0.2857142857142857,6.0,0.0909090909090909,0.0
Só queria que o meu notebook NOVO funcionasse e que a Dell me desse um novo em vez de ficar mandando técnico e pedindo pra eu fazer testes.,28.0,3.0,0.1071428571428571,6.0,0.0431654676258992,1.0
Ofertas em Notebooks DELL http://migre.me/oEfq1  + Cupom de Desconto: RCA-27231,11.0,7.0,0.6363636363636364,12.0,0.1518987341772152,0.0
"quero um notebook  vi um da hp e da dell tao barato, só q não vou ter dinheiro :(((",19.0,0.0,0.0,0.0,0.0,0.0
Notebook Dell Inspiron 14R 5421 - Como desmontar e fazer limpeza: http://youtu.be/LIsueTWMmJk?a  via @YouTube,16.0,6.0,0.375,13.0,0.1192660550458715,0.0
Dá uma olhada nessa reclamação que eu fiz contra Dell Computadores do Brasil no @ReclameAQUI - ... http://www.reclameaqui.com.br/13299009/dell-computadores-do-brasil/notebook-nao-funciona-esta-na-garantia-e-a-dell-nao-resolve/ …,21.0,5.0,0.238095238095238,9.0,0.0394736842105263,1.0
"Notebook Dell Vostro - Computadores e acessórios - Boa Vista I, Vila Velha , bomnegócio agora é... http://fb.me/1LXBdFavr",18.0,9.0,0.5,13.0,0.1074380165289256,0.0
Performance de Notebook. Mobilidade de Tablet http://migre.me/pVRcE  + Cupom de Desconto: RCA-27231,13.0,8.0,0.6153846153846154,12.0,0.1212121212121212,0.0
"Nunca mais compro notebook da @Dell, meu core 2 duos era mais rápido que esse i5.",16.0,2.0,0.125,2.0,0.0246913580246913,1.0
Notebook #dell sem teclado #abnt2 desanima... :-(,7.0,1.0,0.1428571428571428,1.0,0.0204081632653061,1.0
"Pessoal, foi perdido um notebook rosa Dell ontem à noite no bloco 2. Se alguém souber de informações, por favor avisar no 49 98344745. ☺",25.0,3.0,0.12,3.0,0.0220588235294117,0.0
@Willlyyam Esse é o menor preço que consigo agora: http://pingu.im/1GkrcS6  (ele deve subir daqui uns 30 minutos),18.0,3.0,0.1666666666666666,4.0,0.0353982300884955,0.0
Dell traz display com bordas mínimas ao laptop XPS 15: Tecnologia Infinity Display deve ser incorporada ao apa... http://bit.ly/1QphzRo,20.0,6.0,0.3,9.0,0.0666666666666666,0.0
#betalab Dell traz display com bordas mínimas ao laptop XPS 15: Tecnologia Infinity Display deve ser incorpora... http://bit.ly/1JkIKOm,19.0,6.0,0.3157894736842105,11.0,0.0814814814814814,0.0
"Tô aqui no site da Dell, pensando se compro ou não um notebook novo :/",15.0,2.0,0.1333333333333333,2.0,0.0285714285714285,0.0
"Meu Notebook está uma lástima ,acho que o PELE elogiou a DELL",12.0,4.0,0.3333333333333333,10.0,0.1639344262295081,1.0
"A loja Dell deu um notebook novo, de última geração (de uma linha bem melhor do que ela vai comprado), pra minha tia",23.0,1.0,0.0434782608695652,2.0,0.0172413793103448,1.0
Faltou eu ganhar um notebook da dell e um iphone 5s e que as minhas melhores amigas lembrassem que hoje é o meu aniversário e o dia teria,28.0,1.0,0.0357142857142857,1.0,0.0072992700729927,0.0
Dell Latitude E3450 CA007L3450EMEA_UBU Notebook http://www.teknolojikapinda.com/dell-latitude-e3450-ca007l3450emea-ubu-notebook …,9.0,5.0,0.5555555555555556,14.0,0.1085271317829457,0.0
"@Willlyyam Oi, conseguimos por: http://extra.vc/1HIulG6",6.0,3.0,0.5,5.0,0.0909090909090909,0.0
Performance de Notebook. Mobilidade de Tablet http://migre.me/pVRcE  + Cupom de Desconto: RCA-27231,13.0,8.0,0.6153846153846154,12.0,0.1212121212121212,0.0
"Hoje é dia da Terça Show, e tenho umas ofertas imperdíveis pra você! Como esta, veja: Notebook Dell (64202), HD... http://fb.me/7fX2aSBBw",22.0,8.0,0.3636363636363636,12.0,0.0875912408759124,0.0
@leand_ Poxaa! este já está em oferta. O melhor preço que consigo hoje é: http://pingu.im/1EPs3Tt   =),17.0,2.0,0.1176470588235294,5.0,0.0490196078431372,0.0
Aproveite o notebook Dell com 1TB de HD. Alta qualidade em imagem e performance para você: http://bit.ly/1RG4l5a   Link permanente da imagem incorporada,23.0,7.0,0.3043478260869565,10.0,0.0657894736842105,0.0
"@Willlyyam Oie, confira nosso valor: http://extra.vc/1BCVdoP",7.0,3.0,0.4285714285714285,6.0,0.1,0.0
"Dell já está vendendo seu novo notebook, o Vostro 5480! http://www.tudoemtecnologia.com/notebooks/vostro-5480.html …",15.0,2.0,0.1333333333333333,2.0,0.0172413793103448,0.0
