sentence,concept_aptitude_avg_abs,concept_aptitude_sum_abs,concept_attention_avg_abs,concept_attention_sum_abs,concept_pleasantness_avg_abs,concept_pleasantness_sum_abs,concept_polarity_avg_abs,concept_polarity_sum_abs,concept_sensitivity_avg_abs,concept_sensitivity_sum_abs,subjectivity
"Atendimento top, Wemerson garçom com um atendimento impecável, chopp gelado e comida de primeira.",0.2706470588235294,4.601000000000001,0.1783529411764705,3.032,0.1815882352941176,3.087,0.24,4.08,0.0995882352941176,1.693,1.0
Muito bom!!!,0.1536,0.768,0.0,0.0,0.1182,0.591,0.1274,0.637,0.1106,0.553,1.0
"A comida do restaurante é maravilhosa, com boa variedade de pratos e vinhos, o ambiente também é fenomenal.",0.0967619047619047,2.032,0.1129523809523809,2.372,0.0717619047619047,1.507,0.092047619047619,1.9330000000000005,0.0027142857142857,0.057,1.0
"Porém o atendimento deixa muito a desejar, a entrada demorou muito mais que o prato principal, acredito que esqueceram de encaminhar o pedido, a coca-cola que pedimos não veio, tivemos que pedir a outro garçom.",0.096875,3.875,0.07355,2.942,0.0865249999999999,3.4609999999999994,0.10175,4.07,0.0483,1.932,1.0
"E os preços são um pouco caro, nada exorbitante, mas R$ 16,50 numa entrada simples de apenas 06 torradas de brusqueta e R$ 51,00 num prato de macarrão simples com molho vermelho é um pouco defasado da realidade.",0.1629512195121951,6.681,0.1357073170731707,5.564,0.194390243902439,7.969999999999999,0.1801951219512195,7.388000000000001,0.0768536585365853,3.151,1.0
"comida muito boa e de alto nível, lugar super agradável e atendimento de primeira.",0.2840625,4.545,0.3001875,4.803,0.2178125,3.485,0.275375,4.406,0.0415,0.6640000000000001,1.0
parabéns aos proprietários .,0.2315,0.926,0.2305,0.922,0.23675,0.947,0.233,0.932,0.0,0.0,0.0
"Comidas típicas do Nordeste, decoração rústica é bem aconchegante com atendimento ótimo e estacionamento privativo.",0.1277647058823529,2.172,0.1147058823529411,1.95,0.1397058823529411,2.375,0.1451176470588235,2.467,0.0532941176470588,0.906,1.0
"Lugar pequeno e no ápice do sucesso, então é normal que tenha fila.",0.1089999999999999,1.6349999999999998,0.0775333333333333,1.163,0.1309333333333333,1.964,0.1046666666666666,1.5699999999999998,0.0035333333333333,0.053,1.0
Achei a gestão da fila atenciosa e amigável.,0.0361111111111111,0.325,0.0718888888888888,0.647,0.0675555555555555,0.608,0.0486666666666666,0.438,0.0295555555555555,0.266,1.0
O lugar é descontraído e a proposta particular e bem cuidada nos detalhes.,0.1516428571428571,2.123,0.0973571428571428,1.363,0.1332857142857142,1.866,0.1230714285714285,1.723,0.013,0.182,1.0
O valor é médio alto e o serviço ágil.,0.2045999999999999,2.046,0.2110999999999999,2.111,0.0914,0.914,0.16,1.6,0.0173,0.173,1.0
Um lugar que está na moda.,0.1185714285714285,0.83,0.0128571428571428,0.09,0.1511428571428571,1.058,0.0934285714285714,0.654,0.002,0.014,0.0
"Mas nada de ""best 50""......",0.1875,1.5,0.121625,0.973,0.181375,1.451,0.204375,1.635,0.122625,0.981,0.0
Cheguei no local na noite do dia 25/04/2019.,0.1073333333333333,0.966,0.0896666666666666,0.8069999999999999,0.0991111111111111,0.892,0.0966666666666666,0.87,0.0194444444444444,0.175,0.0
"O restaurante possui uma loja de vinhos, onde pude encontrar opções bastante em conta e outras um pouco mais caras.",0.1051363636363636,2.313,0.0875,1.925,0.0913181818181818,2.009,0.0946363636363636,2.082,0.0,0.0,0.0
"Tem vinhos para todos os gostos mas, para ser sincero, achei fraca da disponibilidade dos vinhos do Porto, meu vinho favorito.",0.07704,1.926,0.0746399999999999,1.866,0.07024,1.756,0.0737599999999999,1.844,0.0112,0.28,0.0
Muito poucas (e caras) opções.,0.096,0.768,0.0,0.0,0.073875,0.591,0.079625,0.637,0.069125,0.553,0.0
Os garçons são muito educados e atenciosos.,0.119625,0.957,0.009625,0.077,0.09925,0.794,0.099125,0.793,0.069125,0.553,1.0
O ambiente é interessante.,0.1197999999999999,0.599,0.1824,0.912,0.1132,0.566,0.1384,0.692,0.0,0.0,1.0
Ambiente familiar.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Os pratos são extraordinários, atendimento cortês e a Carla Pernambuco passa de mesa em mesa cumprimentando os clientes.",0.1619,3.238,0.209,4.18,0.15855,3.1710000000000003,0.17645,3.529000000000001,0.0,0.0,1.0
Superou nossa expectativa.,0.0,0.0,0.0,0.0,0.1865,0.746,0.13025,0.521,0.20425,0.817,0.0
"Uma opção excelente, os hambúrgueres são muito gostosos, a maionese artesanal é espetacular, as batatas bem crocantes, o atendimento é sempre bom.",0.1325555555555555,3.579,0.0772222222222222,2.085,0.1183333333333333,3.195,0.1147037037037037,3.097,0.0215555555555555,0.5820000000000001,1.0
O melhor fondue que já comi!!!!,0.0432,0.432,0.0225,0.225,0.1036,1.036,0.0523,0.523,0.0124,0.124,1.0
Tudo com muita qualidade e atendimento ideal.,0.276625,2.213,0.285875,2.287,0.20325,1.626,0.2491249999999999,1.993,0.0185,0.148,1.0
Única coisa chata é a espera.,0.0347142857142857,0.243,0.0184285714285714,0.129,0.0108571428571428,0.076,0.0214285714285714,0.15,0.0,0.0,1.0
Cheguei às 20h e entrei somente as 22h.,0.0694444444444444,0.625,0.0,0.0,0.073,0.657,0.0843333333333333,0.759,0.1105555555555555,0.995,0.0
Mas ainda assim vale muito a pena.,0.287875,2.303,0.111625,0.893,0.073875,0.591,0.214875,1.719,0.171375,1.371,0.0
"A hamburgueria oferece um conceito inovador, seja em seu cardápio ou em sua decoração.",0.051125,0.818,0.05875,0.94,0.1133125,1.813,0.074375,1.1900000000000002,0.0,0.0,0.0
Trata-se da tradicional localização do famoso Rio’s .,0.0801111111111111,0.721,0.0778888888888888,0.701,0.0,0.0,0.0553333333333333,0.498,0.0078888888888888,0.071,0.0
"A proposta é seguir o modelo do antigo Porcão, inclusive sem grandes modificações na estrutura.",0.1182941176470588,2.011,0.0455294117647058,0.774,0.1523529411764706,2.5900000000000003,0.1287647058823529,2.189,0.0790588235294117,1.344,0.0
Mantiveram tudo igual: buffet de saladas incrivel e as carnes chegando a mesa no estilo rodízio.,0.0702777777777777,1.265,0.1012777777777777,1.823,0.0989444444444444,1.781,0.0886666666666666,1.596,0.0045,0.081,1.0
Quanto as carnes tudo dentro do esperado sem grandes novidades.,0.0787272727272727,0.866,0.0158181818181818,0.174,0.086,0.946,0.0754545454545454,0.83,0.0604545454545454,0.6649999999999999,0.0
Ficam devendo as costelas bovinas e as linguiças .,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Preços bem salgados por sinal.,0.4166666666666667,2.5,0.5243333333333333,3.146,0.305,1.83,0.4141666666666666,2.485,0.0035,0.021,1.0
Vou demorar para voltar!,0.024,0.12,0.023,0.115,0.0458,0.229,0.013,0.065,0.0402,0.201,0.0
"fomos pra um café da manhã no dia dos pais, estava bem cheio mas havia mesa disponível.",0.1614210526315789,3.067,0.1757368421052631,3.339,0.2358421052631578,4.481,0.1852105263157894,3.519,0.0109473684210526,0.208,0.0
"Local linda, com mesas ao ar livre e super arborizado, tem um cantinho pra crianças com alguns brinquedos e lápis pra desenhar.",0.20068,5.017,0.1031599999999999,2.579,0.2479999999999999,6.199999999999999,0.19504,4.876,0.0422,1.0550000000000002,1.0
"Comida boa mas sem muita variedade, devem melhorar no atendimento pq demora um pouco.",0.202875,3.246,0.10575,1.692,0.2354375,3.767,0.191125,3.058,0.0400625,0.641,1.0
"Pedimos um cardápio pronto de café da manhã pra dividirmos, não troxeram pratos suficientes e, ao solicitarmos demoraram pra trazer, tivemos que pedir pra outra pessoa que prontamente nos atendeu.",0.0782941176470588,2.662,0.0645882352941176,2.196,0.0834117647058823,2.836,0.0823529411764705,2.8,0.0365294117647058,1.242,0.0
"Vale a visita em um dia ensolarado, local muito aconchegante.",0.2075,2.49,0.0779166666666666,0.935,0.2235833333333333,2.683,0.1805,2.166,0.0596666666666666,0.7160000000000001,1.0
"Comida maravilhosa, preco justo....",0.2641666666666666,1.585,0.1355,0.8130000000000001,0.1316666666666666,0.7899999999999999,0.1708333333333333,1.025,0.0095,0.057,1.0
Bar do Adão é tradicional dos cariocas!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Destaque para o pastel de camarão e a cervejinha na calçada!,0.0521666666666666,0.626,0.0834166666666666,1.001,0.0749166666666666,0.899,0.0695,0.8340000000000001,0.0020833333333333,0.025,0.0
Maravilhoso!,0.1825,0.365,0.33,0.66,0.023,0.046,0.1785,0.357,0.0,0.0,0.0
"Fomos comemorar meu aniversário no Coco Bambu e tivemos um excelente atendimento - garçom Carlos , além da comida que estava deliciosa e bebidas perfeitas.",0.1574230769230769,4.093,0.119576923076923,3.109,0.2053076923076923,5.338,0.1576923076923077,4.1,0.0069615384615384,0.181,1.0
Comida boa e com um diferencial no sabor.,0.1117777777777777,1.006,0.0245555555555555,0.221,0.1192222222222222,1.073,0.0808888888888888,0.728,0.0063333333333333,0.057,1.0
"Lanches de qualidade e com inovação, bom para um final de tarde entre amigos",0.1882,2.823,0.2701333333333333,4.052,0.2961999999999999,4.443,0.2468666666666666,3.703,0.0079333333333333,0.119,1.0
"Outback é uma otima opção para comer e beber com qualidade, fica situado no shopping Center Norte com facil acesso, muito bom para almoço em familia, amigos e ate mesmo um almoço de negócio informal, recomendo como pedido a costelinha de porco, simplesmente perfeito.",0.12978,6.489,0.13064,6.532,0.13374,6.687,0.13986,6.993000000000001,0.02834,1.417,1.0
Sem duvida o menezes Grill é o melhor espetinho de carne que existe no bairro da Cidade Velha é bem servidor e delicioso.,0.1574166666666666,3.778,0.133625,3.2070000000000003,0.1247499999999999,2.994,0.1435,3.444,0.0341666666666666,0.82,1.0
"Posso ter tido azar, mas não gostei desse restaurante.",0.0916363636363636,1.008,0.0227272727272727,0.25,0.064090909090909,0.705,0.0679090909090909,0.747,0.0667272727272727,0.734,0.0
"A decoração é muito bonita, mas os pratos deixaram a desejar.",0.0674615384615384,0.877,0.0013076923076923,0.017,0.0499999999999999,0.6499999999999999,0.0537692307692307,0.6990000000000001,0.0425384615384615,0.553,1.0
Achei muito caro por aquilo que serve.,0.21525,1.722,0.114125,0.913,0.073875,0.591,0.157375,1.259,0.069125,0.553,1.0
Primeira vez que fui ao Mamma Jamma e tive uma boa experiência.,0.0744615384615384,0.968,0.0616153846153846,0.801,0.0765384615384615,0.995,0.0708461538461538,0.921,0.0,0.0,1.0
"Preço é justo: Pedi de entrada um pão com calabresa, com queijo gratinado (muito bom, por sinal) e uma pizza grande para dividir por 2 pessoas + bebidas, e deu um pouco menos de 60 reais para cada.",0.1770444444444444,7.967,0.1252,5.634,0.1869333333333333,8.412,0.1723333333333333,7.754999999999999,0.0291777777777777,1.3130000000000002,1.0
Atendimento e comida excelente como sempre!,0.2424285714285714,1.697,0.1579999999999999,1.106,0.2034285714285714,1.424,0.1958571428571428,1.371,0.0081428571428571,0.057,1.0
"Restaurante dentro do Copacabana Palace....atendimento impecável, comida muito boa  e ambiente bom...",0.1457058823529411,2.4770000000000003,0.0650588235294117,1.106,0.0771764705882352,1.3119999999999998,0.1183529411764705,2.012,0.077235294117647,1.3130000000000002,1.0
"Restaurante nota 10, da recepção no estacionamento, atendimento, menu, visual, conforto e comida deliciosa.",0.1101,2.202,0.0677,1.354,0.0924,1.848,0.0871,1.742,0.00285,0.057,1.0
"O preço compatível com a qualidade, menos de R$ 100 por pessoa com entrada, bebidas, pratos e sobremesa.",0.1619090909090909,3.5620000000000003,0.173,3.806,0.1846818181818181,4.063,0.1915,4.213,0.1029090909090909,2.264,1.0
"Amplo estacionamento, serviço de primeira, uma das melhores opções de João Pessoa.",0.2054666666666666,3.082,0.1920666666666666,2.881,0.1153333333333333,1.73,0.1878,2.817,0.0728666666666666,1.093,1.0
O lugar que da vontade de voltar e levar os amigos.,0.07125,0.855,0.171,2.052,0.1650833333333333,1.981,0.1263333333333333,1.516,0.0226666666666666,0.272,0.0
"Estive com grupo de amigos, éramos em 10.",0.0517,0.517,0.0973,0.973,0.0917999999999999,0.918,0.0803,0.803,0.0,0.0,0.0
Fomos bem atendidos.,0.1875,0.75,0.245,0.98,0.23,0.92,0.22075,0.883,0.0,0.0,0.0
"Ó restaurante não é muito grande, mas o serviço é muito bom e os pratos fartos.",0.1453333333333333,2.616,0.0624444444444444,1.124,0.1171666666666666,2.109,0.1247222222222222,2.245,0.0680555555555555,1.225,1.0
Dependendo da fome pode pedir um prato e dividir.,0.1554999999999999,1.5549999999999995,0.0031,0.031,0.1827,1.827,0.1447,1.447,0.099,0.99,0.0
Sobremesa peça o peti gatô deles.,0.0,0.0,0.0072857142857142,0.051,0.0131428571428571,0.092,0.0068571428571428,0.048,0.0,0.0,0.0
Bem gostoso.,0.2876666666666667,0.863,0.3266666666666666,0.98,0.332,0.996,0.3153333333333333,0.946,0.0,0.0,0.0
Estive no Skinna para comemorar o meu aniversário de casamento e fui realmemte surpreendido pela qualidade e principalmente pelo atendimento.,0.1108095238095238,2.327,0.1906666666666666,4.004,0.163047619047619,3.424,0.1518571428571428,3.189,0.009,0.189,0.0
"Pedi de entrada casquinhas de siri e iscas de lagosta crocante, tudo muito fresco.",0.178625,2.8580000000000005,0.2189375,3.503,0.2581249999999999,4.129999999999999,0.237875,3.806000000000001,0.0963125,1.541,1.0
"De prato principal delícias do mar com cherne e lagosta e a qualidade se manteve e para finalizar carpaccio de banana, muito bom.",0.1146,2.865,0.11864,2.966,0.12876,3.2190000000000003,0.1282,3.205,0.027,0.675,1.0
O atendimento foi excelente e cada garçom que nos atendeu nos deram todas as informações e sugestões para que tivéssemos uma noite agradabilíssima.,0.0629583333333333,1.511,0.0398333333333333,0.956,0.058125,1.395,0.0544166666666666,1.306,0.002625,0.063,1.0
Eu recomendo sem medo.,0.1238,0.619,0.0,0.0,0.178,0.89,0.2062,1.031,0.3168,1.584,0.0
"O lugar é bonito e divertido,  feito para turistas, já que só funciona às segundas.",0.0531578947368421,1.01,0.0514736842105263,0.978,0.0530526315789473,1.008,0.0507894736842105,0.965,0.0017894736842105,0.034,1.0
"Há apresentação de quadrilha e banda tocando diversos ritmos, com foco no forró.",0.1254,1.881,0.0850666666666666,1.276,0.1254666666666666,1.882,0.1158666666666666,1.738,0.0232,0.348,0.0
"A entrada é 50 reais por pessoa,  sem consumação.",0.1278333333333333,1.534,0.0,0.0,0.133,1.596,0.1514166666666666,1.817,0.1931666666666666,2.318,0.0
Além disso deve-se deixar separados 10 reais para os flanelinhas.,0.0,0.0,0.0,0.0,0.0165454545454545,0.182,0.0086363636363636,0.095,0.0094545454545454,0.104,0.0
"No dia 20 de outubro, após indicações de amigos, fomos conhecer o tão bem recomendado hambúrguer desse estabelecimento.",0.178095238095238,3.74,0.2156190476190476,4.5280000000000005,0.1946666666666666,4.088,0.1936190476190476,4.066,0.0076666666666666,0.161,0.0
"Chegando lá, encontramos um local muito pequeno e lotado, porém fomos informados que poderíamos comprar no delivery, do outro lado da rua, enquanto aguardávamos a mesa.",0.1262903225806451,3.915,0.0657741935483871,2.039,0.1145806451612903,3.552,0.1068387096774193,3.3119999999999994,0.021774193548387,0.675,1.0
"Na compra no delivery já houve o primeiro fato “truculento”, cobrança facultativa de 10% para a “equipe de cozinha”.",0.1126923076923077,2.93,0.0864230769230769,2.247,0.0980384615384615,2.549,0.0983461538461538,2.5570000000000004,0.0021923076923076,0.057,0.0
"Após pegarmos nosso lanche, a segunda “surpresa”: não havia embalagem para o pudim, sendo entregue em uma lata, semelhante a uma lata de extrato de tomate e sem colher.",0.0843611111111111,3.037,0.1210555555555555,4.358,0.0931111111111111,3.352,0.1029166666666666,3.705,0.02225,0.8009999999999999,0.0
O lamen é barato (um missô lamen e chashu tonkotsu lamen ficaram R$20 cada).,0.0861111111111111,1.5499999999999998,0.0428888888888888,0.772,0.0957777777777777,1.724,0.0748888888888888,1.348,0.0,0.0,1.0
"O atendimento foi bom, ao contrário do que as pessoas normalmente dizem.",0.0548571428571428,0.768,0.0680714285714285,0.953,0.0438571428571428,0.614,0.0555714285714285,0.778,0.0,0.0,1.0
"Ao invés de expulsar as pessoas apenas prezam pela limpeza do local, inclusive, ao final da refeição, nos foi oferecido mais uma porção de gyoza.",0.0807241379310344,2.341,0.0852068965517241,2.471,0.083,2.407,0.085103448275862,2.468,0.032551724137931,0.944,0.0
"O tempo de espera foi por volta de 1h e 30 min, mas pelo valor vale a pena esperar.",0.1649523809523809,3.4640000000000004,0.2074761904761904,4.356999999999999,0.0876190476190476,1.84,0.1509523809523809,3.17,0.0041428571428571,0.087,0.0
Fomos conhecer a Cervejaria Amazon Beer no final da tarde e pedi bolinhos de queijo com carne seca e são maravilhosos.,0.0714545454545454,1.572,0.1034090909090909,2.2750000000000004,0.0595909090909091,1.3110000000000002,0.0712727272727272,1.5679999999999998,0.0115,0.253,1.0
Tem um cardápio regional e há vários pratos que servem bem para duas pessoas.,0.2100666666666666,3.151,0.1182666666666666,1.7739999999999998,0.2115999999999999,3.174,0.1995333333333333,2.993,0.0651333333333333,0.977,0.0
O preço é para turistas.,0.0096666666666666,0.058,0.0273333333333333,0.164,0.0,0.0,0.0123333333333333,0.074,0.0,0.0,0.0
tem uma bela vista panorâmica.,0.2545,1.527,0.205,1.23,0.2368333333333333,1.4209999999999998,0.2319999999999999,1.392,0.0,0.0,0.0
"Comida muito boa, ambiente muito descontraído, ótimo para confraternizar com amigos.",0.1964285714285714,2.75,0.0109285714285714,0.153,0.1496428571428571,2.095,0.1425714285714285,1.996,0.0830714285714285,1.1630000000000005,1.0
Atendimento muito rápido.O único defeito é que quase sempre tem que enfrentar  uma fila de espera para entrar.,0.2407727272727273,5.297000000000001,0.1482272727272727,3.261,0.2856363636363636,6.284,0.2526363636363636,5.558,0.1089545454545454,2.397,1.0
"Adorei a comida, porém o fato de o local ser muito grande achei um pouco desconfortável e o atendimento demorado.",0.2708636363636363,5.959,0.1498636363636363,3.297,0.2190454545454545,4.819,0.2318181818181818,5.1,0.0736363636363636,1.62,1.0
"Apesar disso, como sempre, a comida estava ótima e sempre de ótima qualidade para agradar seus clientes",0.087,1.653,0.1092631578947368,2.076,0.0924210526315789,1.756,0.0942631578947368,1.791,0.003,0.057,1.0
"Eu, namorada fomos comemorar aniversário de uma colega.",0.1473,1.473,0.2005999999999999,2.006,0.2604,2.604,0.1986,1.986,0.0124,0.124,0.0
"Foi bacana, opções de bebidas e comida boas, bom atendimento, ambiente agradável.",0.1833125,2.9330000000000003,0.2296875,3.675,0.1839374999999999,2.943,0.1965625,3.145,0.0035625,0.057,1.0
"Apesar de manter a mesma qualidade que os demais restaurantes da rede Elias, o da São Clemente fecha às 16:00 e não tem as cervejas artesanais da rede.",0.0935666666666666,2.807,0.0987333333333333,2.9619999999999997,0.0884,2.652,0.0925666666666666,2.777,0.0123666666666666,0.371,0.0
